Occurrence_Id,Local_Date_Main_Event,Date_Main_Event_Unconfirmed,Year_Reported,Occurrence_Severity,Main_Event_L1,Main_Event_L2,Main_Event_L3,Not_Vessel_Operations,Short_Description,Description,State_Reporting,National_Location_L1,National_Location_L2,Latitude,Longitude,Lat_Long_Unknown,Port_Of_Accident_L1,Port_Of_Accident_L2,Vessel_Profile_Id,Vessel_Severity,Flag_State,Vessel_Category_L1,Vessel_Category_L2,Ship_Craft_Type_L1,Ship_Craft_Type_L2,Ship_Craft_Type_L3,Ship_Craft_Type_L4,Ship_Craft_Type_L5,Is_Commercial_Vessel,Ship_Boat,Registered_Length_In_Metres,LOA_Length_Overall_in_Metres,GT_Gross_Tonnage,Hull_Material,Year_Built,Deaths_Crew,Deaths_Passenger,Deaths_Other,Deaths_Total,Injuries_Crew,Injuries_Passenger,Injuries_Other,Injuries_Total,Loss_Of_Vessel_Damage,Did_The_Vessel_Sink,Vessel_Abandoned,Damage_Description,Pollution_Result,Crew_Voyage,Voyage_Segment,Pilot_On_Board,Place_On_Board_L1,Place_On_Board_L2,Place_On_Board_L3,Place_On_Board_L4,Place_On_Board_L5,Port_Of_Departure_L1,Port_Of_Departure_L2,Publication_Date,Publication_No,Publication_Type,Published_Report_Website_Link,Vessel_Record_Modified_On
87890933-1aab-ef11-b8e8-6045bd0e3723,2024-11-01,No,2024,Serious,Contact,Floating Object,Other,FALSE,A search and rescue vessel struck a buoy and sustained hull damage.,A search and rescue vessel was on emergency tasking when it struck a buoy. This resulted in hull damage and water ingress. The crew attempted to pump out the water but it was coming in at the same rate as it was being pumped out. The crew beached the vessel and carried out temporary repairs once the tide had gone out. There were two minor injuries.,UK,United Kingdom,England,51.4847,-0.1435,,,,8803b2cd-22ab-ef11-b8e8-6045bd0c57c5,Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,SAR craft,,,,TRUE,,0,10,3.8,GRP,2002,0,0,0,0,0,0,0,0,Material damage -> Affecting structural integrity of the ship,No,No,The hull was holed.,No Pollution,3,Mid-water,n/a,,,,,,UNITED KINGDOM,London,,,,,2024-11-25
6c6b57af-1cab-ef11-b8e8-002248c7c668,2024-11-01,No,2024,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Service vessel sustained loss of lube to the starboard thruster upper gear box.,Service vessel sustained loss of lube to the starboard thruster upper gear box. It was discovered that the local pressure gauge was reading zero bars. There was no fire danger or oil loss reported. The Upper Gear Box LO Pump ammeter was at 6amps.,UK,,,27.845,-13.808333,n/a,,,76b8f953-1dab-ef11-b8e8-002248c7c668,Marine Incident,UNITED KINGDOM,Other - Assorted,Navy ship,Navy ship,,,,,FALSE,,170,170,23000,Steel,2007,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,149,Mid-water,No,Engine department,Engine room,,,,SENEGAL,,,,,,2024-11-25
f3f243dc-24ab-ef11-b8e8-002248c7c668,2024-11-01,No,2024,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Cargo ship's pilot ladder did not conform to SOLAS regulations.,Cargo ship's pilot ladder did not conform to SOLAS regulations. The step above the bottom spreader was missing top chock making step unstable and not horizontal. other lower chocks were covered with electrical tape.,UK,United Kingdom,Northern Ireland,54.7196,-5.654,n/a,,,0d84406a-25ab-ef11-b8e8-002248c7c668,Marine Incident,PORTUGAL,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,General Cargo,,,TRUE,,83,89,2900,Steel,2008,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Departure,Yes,Ship,Unknown,,,,UNITED KINGDOM,Belfast,,,,,2024-12-02
59f0ea40-26ab-ef11-b8e8-002248c7c668,2024-11-01,No,2024,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Bulk carrier ship's pilot ladder did not conform to SOLAS regulations.,Bulk carrier ship's pilot ladder did not conform to SOLAS regulations. Significant play/movement in steps between chocks. Side rope crimps slipped and a number of steps sloped at and angle on one side,UK,United Kingdom,Northern Ireland,54.7124,-5.6857,n/a,,,419d8554-27ab-ef11-b8e8-002248c7c668,Marine Incident,PANAMA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Bulk Carrier,,,TRUE,,220,220,43000,Steel,2020,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Arrival,Yes,Ship,Unknown,,,,UNITED KINGDOM,Belfast,,,,,2024-11-25
1665a9b9-e0ab-ef11-b8e8-6045bd0e476e,2024-11-01,No,2024,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Fishing vessel's equipment failure resulting in a near miss with crew member.,Fishing vessel's equipment failure resulting in a near miss with crew member.  Topped derrick up too much and pulled shackle out of derrick swivel.,UK,United Kingdom,England,50.4046,-3.5151,n/a,,,1be9c9ec-e1ab-ef11-b8e8-6045bd0e476e,Marine Incident,UNITED KINGDOM,Fishing Vessel,24m Reg L and over,Fishing vessel,Trawler,Beam,,,TRUE,,29,36,260,Steel,1988,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Gantry swivel pulled out.,No Pollution,6,Departure,n/a,Ship,Deck,Open deck,,,UNITED KINGDOM,Brixham,,,,,2024-11-26
8338c16a-e5ab-ef11-b8e8-6045bd0e476e,2024-11-01,No,2024,Less Serious,Grounding / Stranding,Power,,FALSE,SAR vessel made contact with seabed resulting in damage to the port side prop.,"SAR vessel made contact with seabed resulting in damage to the port side prop. In the process of being launched at near low tide, was proceeding with the engines trimmed up when steered to deeper water the engines made contact with the seabed.",UK,United Kingdom,Scotland,57.5007,-4.2352,n/a,,,08e408f6-e6ab-ef11-b8e8-6045bd0e476e,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,SAR craft,,,,TRUE,,8.4,8.4,2.3,Composite materials,2013,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Port prop,No Pollution,4,Mid-water,n/a,Ship,Propeller/rudder/thruster,,,,Unknown,,,,,,2024-12-02
11b106c1-efab-ef11-b8e8-000d3a0ccf85,2024-11-01,No,2024,Less Serious,Accident to person(s),,,FALSE,Recreational craft's crew member hit head on helm console resulting in a closed fracture to the nose,Recreational craft's crew member hit head on helm console resulting in a closed fracture to the nose.,UK,United Kingdom,England,50.6749,-1.9326,n/a,,,5ccc9673-f0ab-ef11-b8e8-000d3a0ccf85,Less Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,,21,23,68,GRP,2024,0,0,0,0,1,0,0,1,No damage,No,No,None,No Pollution,3,Departure,No,Bridge,Wheelhouse,,,,UNITED KINGDOM,Poole,,,,,2024-11-26
9aed3e67-aaac-ef11-b8e8-6045bd0e3723,2024-11-01,No,2024,Less Serious,Accident to person(s),,,FALSE,A cruise ship's passenger fell from bed resulting in a dislocated shoulder.,A cruise ship's passenger fell from bed resulting in a dislocated shoulder. Passenger moved while in bed and fell out.,UK,,,25.42,-110.381667,n/a,,,74b34b66-abac-ef11-b8e8-6045bd0e3723,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,330,330,140000,Steel,2017,0,0,0,0,0,1,0,1,No damage,No,No,None,No Pollution,1328,Mid-water,No,Accommodation,Cabin space - passengers,,,,MEXICO,,,,,,2024-11-27
d24f73b4-aeac-ef11-b8e8-6045bd0e3723,2024-11-01,No,2024,Marine Incident,Fire / Explosion,Explosion,,FALSE,"Cargo vessel experienced a cargo explosion, no damage and no injuries reported.","Cargo vessel experienced a cargo explosion, no damage and no injuries reported.",UK,,,35.73544,-73.655602,n/a,,,5c158334-afac-ef11-b8e8-6045bd0e3723,Marine Incident,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Bulk Carrier,,,TRUE,,240,250,64000,Steel,2011,0,0,0,0,0,0,0,0,No damage,No,No,Unknown,No Pollution,23,Mid-water,No,Cargo and tank areas,Cargo hold,,,,UNITED STATES - US,,,,,,2024-11-27
e1c90289-b2ac-ef11-b8e8-6045bd0e3723,2024-11-01,No,2024,Serious,Fire / Explosion,Fire,,FALSE,"A recreational motorboat's battery caught fire , no injuries.","A recreational motorboat's battery caught fire , no injuries. Coastguard Response Team were tasked to assist the Fire and Rescue Service and patrol with a battery fire aboard a RIB. The fire was extinguished by the FRS.",UK,United Kingdom,England,50.854,-1.3114,n/a,,,58807f3a-b3ac-ef11-b8e8-6045bd0e3723,Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Unknown,No Pollution,,Anchored or alongside,No,Ship,Unknown,,,,Unknown,,,,,,2025-01-22
451fdf67-daac-ef11-b8e8-6045bd0e3723,2024-11-01,No,2024,Very Serious,Fire / Explosion,Fire,,FALSE,Small passenger vessel had fire onboard resulting in total loss.,Small passenger vessel had fire onboard resulting in total loss. VESSEL FIRE FIRST REPORTED AT 12:46 UTC. SUPERSTRUCTURE COMPLETELY BURNED OUT. VESSEL TOWED TO ITS CURRENT LOCATION AND INTENTIONALLY BEACHED BY HM.,UK,United Kingdom,England,50.62389,-3.445833,n/a,,,010e0e46-dcac-ef11-b8e8-6045bd0e3723,Very Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Inland waterway vessel,Passenger,,,,TRUE,,15,15,19,Wood,1937,0,0,0,0,0,0,0,0,Loss of ship -> Actual loss,No,No,Total loss of vessel to fire.,NO WITNESSED POLLUTION BUT SIGNIFICANT RUNOFF FROM FIRE FIGHTING ACTIVITY,,Anchored or alongside,No,Ship,Deck,,,,UNITED KINGDOM,Exmouth,,,,,2024-11-28
a36fa824-8bad-ef11-b8e8-000d3a0ccf85,2024-11-01,No,2024,Serious,Collision,With Other Ship,,FALSE,An offshore supply vessel had a collision with another offshore supply vessel resulting in damage and pollution.,An offshore supply vessel had a collision with another offshore supply vessel resulting in damage and pollution.  The vessel was unable to manoeuvre safe and clear of the other off shore supply vessel resulting in an collision involving the stern and one of the legs of the other vessel.,UK,,,54.843567,13.8014,n/a,,,329c16dd-8cad-ef11-b8e8-000d3a0ccf85,Serious,MALTA,Merchant Vessel >= 100gt,500gt or more,Service ship,Offshore supply ship,,,,TRUE,,150,150,19000,Steel,2012,0,0,0,0,0,0,0,0,Material damage -> Affecting performance or operational characteristics of the ship,No,No,Damage to Mast retaining foundations.,No Pollution,,Mid-water,No,Ship,Bow,Port,,,GERMANY,,,,,,2024-11-28
a36fa824-8bad-ef11-b8e8-000d3a0ccf85,2024-11-01,No,2024,Serious,Collision,With Other Ship,,FALSE,An offshore supply vessel had a collision with another offshore supply vessel resulting in damage and pollution.,An offshore supply vessel had a collision with another offshore supply vessel resulting in damage and pollution.  The vessel was unable to manoeuvre safe and clear of the other off shore supply vessel resulting in an collision involving the stern and one of the legs of the other vessel.,UK,,,54.843567,13.8014,n/a,,,73d48232-8cad-ef11-b8e8-000d3a0ccf85,Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,100gt to 199.99gt,Service ship,Offshore supply ship,,,,TRUE,,25,26,130,Aluminium alloy,2024,0,0,0,0,0,0,0,0,Material damage -> Affecting performance or operational characteristics of the ship,No,No,"Damage to Hull, port Side Ruptured day tank, resulting in an estimated potential release to the water of 2550 ltrs MGO. Port Side damage to the transom and divers platform.",2.000 Bunkers,3,Mid-water,No,Ship,Bow,Port,Above the waterline,,GERMANY,,,,,,2024-11-28
6e7272fc-93ad-ef11-b8e8-000d3a0ccf85,2024-11-01,No,2024,Less Serious,Accident to person(s),,,FALSE,A cruise ship's passenger slipped on wet floor resulting in a closed fracture to the arm.,A cruise ship's passenger slipped on wet floor resulting in a closed fracture to the arm.,UK,,,-28.155,-47.448333,n/a,,,0a8eff47-94ad-ef11-b8e8-000d3a0ccf85,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,290,290,110000,Steel,2004,0,0,0,0,0,1,0,1,No damage,No,No,None,No Pollution,1074,Mid-water,No,Accommodation,Restaurant/Bar,,,,Unknown,,,,,,2024-11-28
10cafb07-3cae-ef11-b8e8-002248c7c668,2024-11-01,No,2024,Marine Incident,Loss Of Control,Loss Of Directional Control,,FALSE,Fishing vessel lost steering resulting in being towed back in to mooring by SAR.,Fishing vessel lost steering resulting in being towed back in to mooring by SAR. No injuries or present danger.,UK,United Kingdom,England,50.233667,-3.903333,n/a,,,a34f9db7-3cae-ef11-b8e8-002248c7c668,Marine Incident,UNITED KINGDOM,Fishing Vessel,Under 15m loa,Fishing vessel,Potter,,,,TRUE,,6.2,6.9,2.6,Composite materials,1989,0,0,0,0,0,0,0,0,No damage,No,No,Loss of steering,No Pollution,1,Arrival,n/a,Ship,Propeller/rudder/thruster,,,,Unknown,,,,,,2024-11-29
5e64659a-42ae-ef11-b8e8-002248c7c668,2024-11-01,No,2024,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,Recreational vessel fouled prop while fishing resulting in being towed back safety.,Recreational vessel fouled prop while fishing resulting in being towed back safety by search and rescue assets.,UK,United Kingdom,Wales,51.388,-3.474833,n/a,,,26d9653d-43ae-ef11-b8e8-002248c7c668,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,,0,9.9,0,Composite materials,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,2,Unknown,n/a,Ship,Propeller/rudder/thruster,,,,Unknown,,,,,,2025-01-22
622eb32a-49ae-ef11-b8e8-6045bd0e4fe7,2024-11-01,No,2024,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,A cargo vessel lost propulsion on approach to port.,"A cargo vessel lost propulsion on approach to port. The vessel manage to get it’s engine restarted after 15 minutes and heaved both of it’s anchors, the pilot did not want to attempt bring the vessel in dock without 2 tugs so he proceeded back out Grimsby roads and went to anchor in the bull anchorage.",UK,United Kingdom,England,53.5455,0.1603,n/a,,,0ea1b149-4bae-ef11-b8e8-002248c7c668,Marine Incident,DENMARK,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,General Cargo,,,TRUE,,81,89,2700,Steel,1979,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Arrival,No,Engine department,Engine room,,,,Unknown,,,,,,2024-12-10
ecdeb92f-6bae-ef11-b8e8-002248c7c668,2024-11-01,No,2024,Marine Incident,Accident to person(s),,,FALSE,A service vessel's crew member got pressurised oil in the face.,"A service vessel's crew member got pressurised oil in the face. When removing the filter itself from the housing, a large quantity of oil, under pressure was ejected from the filter housing and was inadvertently directed towards the crew member while trying to replace the lid, which could not be done because of the seal becoming damaged.",UK,United Kingdom,Scotland,57.825,-6.141667,n/a,,,c345f416-6dae-ef11-b8e8-002248c7c668,Marine Incident,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Service ship,Other offshore ship,,,,TRUE,,89,98,6100,Steel,2019,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,31,Mid-water,No,Engine department,Engine room,,,,UNITED KINGDOM,Fair Isle,,,,,2024-11-30
46d2070f-94b0-ef11-b8e8-002248c7c668,2024-11-01,No,2024,Less Serious,Accident to person(s),,,FALSE,Ro-pax vessel crew member caught finger in watertight door resulting in a superficial would.,"The vessels crew member was operating by opening a watertight door, while leaning on the frame and when their thumb was caught in the gap and as they felt pressure from the door, they also managed to stop the door moving by operating the handle, resulting only in a deep cut to the skin.",UK,United Kingdom,England,51.043333,1.524667,,,,befca746-97b0-ef11-b8e8-002248c7c668,Less Serious,CYPRUS,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,Domestic - Class A,,,TRUE,,0,210,47000,Steel,2011,0,0,0,0,1,0,0,1,No damage,No,No,None,No Pollution,81,Mid-water,No,Engine department,Other,,,,UNITED KINGDOM,Dover,,,,,2025-01-10
8507a139-a2b0-ef11-b8e8-6045bd0e476e,2024-11-01,No,2024,Less Serious,Accident to person(s),,,FALSE,A cruise ships passenger fell down stairs resulting in a closed fracture to the neck.,"A cruise ships passenger fell down stairs resulting in a closed fracture to the neck. While descending the steps, passenger missed the last step and falling forward, hitting there face, while falling down they also hit there right hand on the chair in front of them. Passenger returned to the Medical Centre after still having pains in there neck, a topometry was carried out, and the guest has a fractured neck.",UK,,,-33.623333,-52.3,n/a,,,66521d94-a3b0-ef11-b8e8-6045bd0e476e,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,290,290,110000,Steel,2004,0,0,0,0,0,1,0,1,No damage,No,No,None,No Pollution,1098,Mid-water,No,Accommodation,Theatre,,,,Unknown,,,,,,2024-12-02
8e85a8a4-c5b0-ef11-b8e8-6045bd0dbe09,2024-10-01,No,2024,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Chemical tanker's pilot ladder did not conform to SOLAS regulations,"The steps on the ladder 5-8 were loose, the deck handrails do not conform to SOLAS regulations with an insert pipe (that’ does for only 30 % of the gripping area). be should be between 32-36mm diameter. When disembarking the top of the handrail is gripped securely (correct diameter) then then there is a widened diameter pipe for approx 60cm (no grip possible) then an area that is compliant 20 above the deck. This causes the pilot embarking/ disembarking to grip the handrails (top of one bottom of another thereby placing in an awkward position to get his body off balance. Pilot unable to keep a grip with both hands continuously on hand rail due to change in diameter",UK,United Kingdom,England,53.5066,-3.2288,NA,,,abbd1079-c6b0-ef11-b8e8-6045bd0dbe09,Marine Incident,MARSHALL ISLANDS,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Liquid Cargo,Chemical tanker,,,TRUE,,130,140,11000,Steel,2009,0,0,0,0,0,0,0,0,No damage,No,No,NA,NA,,Departure,Yes,Ship,Stairs/ladders,,,,UNITED KINGDOM,Liverpool,,,,,2024-12-05
237fdb0c-5bb1-ef11-b8e8-6045bd0c57c5,2024-12-01,No,2024,Marine Incident,Damage / Loss Of Equipment,,,FALSE,Bulk carrier's pilot ladder did not conform to SOLAS regulations,"A bulk carrier's pilot ladder did not conform to SOLAS regulations. Ladder steps were slightly off horizontal. Ladder tested by PB deck crew and Pilot and appeared OK. When climbing the lower spreader and some wooden steps were not secured sufficiently by chocks and were loose. Requested ladder be placed on deck following embarkation. Upon inspection it appears ropes had stretched causing elongation between clamps meaning chocks were not compressed against steps. Master advised ship was 14 months old and ladder supplied with ship but was unable to locate certificate. Photo of makers plate supplied. Master was advised to scrap ladder and replace it. A spare is carried on board, it will be used upon departure.",UK,United Kingdom,Northern Ireland,54.7488,-5.6064,NA,,,a761e8b6-5db1-ef11-b8e8-6045bd0c57c5,Marine Incident,MALTA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Bulk Carrier,,,TRUE,,180,180,20000,Steel,2023,0,0,0,0,0,0,0,0,No damage,No,No,NA,NA,,Arrival,Yes,Ship,Stairs/ladders,,,,Unknown,,,,,,2024-12-05
